investor_uuid,investor_name,avg_likelihood
01420ea6-3a1b-7bc8-e3cb-70496d9c48d0,China SDIC Gaoxin,0.25
0146842e-6b8f-99f0-d7b3-eb347927dbc0,Hans-Paul Burkner,0.0
01495a8b-766c-4b8d-b27f-e6373f86bd89,Zhuhai Lead Internet Investment Management Center,0.0
0149bd4a-247f-a77d-03e7-6ce559aba104,Ed Carroll,0.4
014b4a60-382b-2176-0bda-db792878053b,Datainsight.io,0.25
014be8c3-43b1-83eb-32db-95bfd3bbc565,Schlumberger,0.05925925925925926
014cbd0b-11da-40c1-ad36-1f2026e92405,Rice Investment Group,0.16666666666666666
014dd971-4a55-4d39-ac16-5a0678fbf049,Stephan Pire,0.0
014df2c8-f948-8c5d-026c-d0491cfc48a9,Merian Ventures,0.16666666666666666
014ed70a-d77d-1c68-2f6e-a9bfe8dc4aa3,LBO Enterprises,0.0
0150bbb2-919d-b437-7548-61a6a7caa019,BEST Business group,0.0
0151a6ec-f1c9-4779-8136-307222d2ee8b,InvictaWatch.com,0.0
0151a8ee-8439-1380-ce7c-0850872f1f44,Junrun Capital,0.0
01565767-a50c-b1f4-4b61-50cd459df7b7,Catamount Ventures,0.185570638511815
0157b084-d39f-42df-8f6a-3fafe5a50fbc,Junzilan Capital,0.0
0157c137-21b4-124d-bbb6-04d464d5f873,Echosat,0.5
015901e2-9702-2a56-c441-160a147f21b3,Veddis,0.07142857142857142
01593d07-f80e-e729-c717-f443539729d1,Merah Putih,0.0
0159561f-be5d-81eb-7ccd-b4d6efeb30fc,Mark Pincus,0.17347915242652084
0159d990-9768-b25e-71aa-b1f4d89672c2,Honda Xcelerator,0.0
015a3438-ab38-120a-d4be-602914209e44,Axispoint,0.0
015abb57-8e25-aee0-0b43-bf85cc42133b,MUNDOmedia,0.14285714285714285
015d247e-84f3-3287-3102-0ae606a38ea8,Michael Sauer,0.0
015d4ff0-9379-e91f-35d4-5a6d772d36cd,Alvogen,0.0
015e5b3b-84a7-cd57-e914-8f417073a5b5,Stradigi Ventures,0.375
015f3c40-46ac-494f-b56f-a8b41f46a40d,Xintuo Information Technology,0.0
01606352-e71c-bb9e-3e3a-161b83871129,XIM,0.0
016179b2-786a-0a65-2a96-19743ff5929e,IndicatorCapital,0.0988095238095238
01627337-baa4-da1e-2544-e574b34eac3c,Richard Oldfield,0.0
01627371-ead0-c964-176f-6a1eba525006,Todd Headley,0.25
0162ca56-2b76-3183-c8b5-8d5d73d66fcf,ILB,0.3333333333333333
016460aa-6762-928e-8593-58099e1e1020,Benjamin Netter,0.0
0165218b-8942-ed7e-dc1b-4875381d977d,Walerud Ventures,0.21345238095238095
0165804b-07f4-477e-83b6-f1788ad3a099,Eneco group,0.0
01665c3a-78e7-1616-1424-60d6f165efab,Saracen Ventures,0.3333333333333333
0168b2de-bffa-49e4-b438-1d12560674bc,Ruixin Asset Management,0.5
0168dc13-e817-e779-c237-47fbf563c993,Eugene Feldman,0.6
016a289e-d757-41e7-824b-386f0313f848,Datum AS,0.0
016b0657-b51d-10e9-567d-1ab83503c312,Ben Orthlieb,0.125
016b6b48-9d49-3565-1793-46d6e2232dc5,Sleepz,0.4722222222222222
016bc7a7-93eb-9f60-a6df-905b0bd2e18f,Winter Capital,0.11089743589743589
016c3b4a-3860-5dbe-9576-8988a10899a9,Shawn Hardin,0.25
016ca6fe-6b46-4439-5faa-9a861fc230ad,EcoR1 Capital,0.0
016cfba5-0935-4902-685e-8e0925ea7acc,NIBC Bank N.V.,0.29166666666666663
016f3033-50f3-bea9-ba48-4b99d8b9cec1,Handelsbanken,0.0
016fa357-662e-4c37-b1f5-5a205e9b2731,Ken Tsurumaru,0.0
017187de-b17f-40bc-8251-57ce3268c2dc,Hatzimemos / Libby,0.0
01720d23-98b6-e57b-113e-676fc8b3c1b7,TECHU,0.1472222222222222
01727698-ae07-8822-44d7-3f8d4c960327,Todd Dagres,0.0
01736ca0-d72c-7a4e-2d8a-44226bd1d8f2,"BON Capital Partners, LLC",0.5
01739d98-6798-f6e7-41f3-82aacd05ff96,Sergey Rizhikov,0.0
0174e68a-cb3d-f466-262d-d60fbdcfd5af,Robeco,0.041666666666666664
017522b4-416b-4fe9-801c-2a9c042c074d,Arantus,0.0
01756471-cce4-d566-3f92-e3f365d5fd24,Nate Koechly,0.2
0177b22c-8116-4ad7-845e-e00b4942ab9b,Plasma Capital,0.26666666666666666
0177ed78-8472-c9a0-c244-6151a5244dce,Mittelständische Beteiligungsgesellschaft Niedersachsen (MBG),0.20634920634920637
017856e6-e683-469e-ad08-b1eeeb0d3c2e,Ela Capital,0.0
0179a631-f3d3-60b3-fefb-fd440ec7e889,SeedInvest,0.0
0179ea9d-15a9-4b31-adb1-98891f431f28,Shandong Transportation Industry Development Fund,0.6666666666666666
017a74bc-a238-4652-ac7f-1eef58081b86,Baronsmead Venture Trusts,0.2
017a82c5-f8b2-4bb5-9eba-890368c432a0,Timur Mirzaev,0.2
017a98fc-196e-749f-847d-c6e008bed243,Anarghya Vardhana,0.0
017d0083-fa34-0a83-edc5-7dbe4c7a8d53,Aditya Malik,0.0
017db64d-994a-5b33-94a1-3b39d9e4e27a,StartersHub,0.15000000000000002
017ddb25-6489-9177-39b3-3b4a9f99929b,Glacier Internet Investments,0.5
017dff3b-cd69-d20a-081f-b87cf6086cd7,Hybrid Capital,0.0
017fe73c-df53-9434-1771-1c89fb65b6b6,Tom Buckley,1.0
0184098b-76b2-44c6-99a0-3e3a415a7067,Omar Ayesh,0.16666666666666666
0185b9c9-1b85-4d01-9ece-aea57cf655b1,Huabin Venture Capital,0.0
01861cae-260d-4a65-a639-3ef88ed721e9,AWTG,0.07142857142857142
0187c4f3-0a45-a096-a60e-f952e0bcef8d,RPC Superfos,0.0
01894b4c-7c3e-4c6d-abc7-142449acb0d5,Huaguan Capital,0.0
0189ce46-ea1a-d76e-a8a1-631a6e07ef8f,Western Union,0.0
018a105a-bf6d-6774-8dc0-ba7d76f59971,Saurabh Srivastava,0.1
018bf717-1f60-4db4-8ed1-10f33803dac8,Nina Capital,0.0
018db674-5a1a-fbcd-d63f-4ffee3b8c696,FINODEX Accelerator,0.1
018f102c-775c-0967-0a3a-c4754a63a70c,Paddy Dear,0.0
01916a96-6e98-4c44-8285-db9bcc69583b,Centrica Innovations,0.125
01919461-3519-42fc-bdb6-c9df8b61437a,Hangzhou Aoniu Investment Management,0.0
0194254e-5714-a5e8-95a9-cae249db4e3d,Loren (Skip) Singer,1.0
0194f219-027b-40b9-18d2-2e6a3df352fe,Rational Software,0.3333333333333333
019506d2-fd4a-e3a8-b550-b7199019d133,Black Coral Capital,0.08095238095238096
01971a75-d1da-45e6-a2e8-8f0aab969c5e,2EP,0.16666666666666666
01998951-ba73-44c2-923f-8a140b99274c,SNK Corporation,0.0
019d5744-ef5c-0ff5-30c4-f051b97c0e7e,Mickey Klein,0.5
019d60f3-cab6-cdf9-d71b-a64b99885e96,QB3,0.08333333333333333
019f66ca-2f43-c05f-024c-7ccb74d8ef01,ORIX Ventures,0.12444444444444444
019fdd9f-4672-4c2f-bd33-84dfed3a58ad,Bank of Tianjin,0.0
01a01b26-aba7-ed9c-14e2-02f3dd56dc3b,Johnson Matthey,0.0
01a1c8c9-cc5d-d906-a1db-c6254e2cee25,Squirrel Hill Ventures,0.25
01a1fa1f-c36c-91c2-3572-1b8c51796a7b,Wellington Partners,0.10027472527472528
01a2a666-577c-1673-eba6-74c02aaf2e80,Crowdcube,0.0
01a319c0-8b0c-e5b8-d456-cd100c4378c1,Madison Bay Capital Partners,0.3055555555555555
01a348bc-1807-47dd-8263-e66a671827bf,Arché Assets International,0.0
01a4558d-1790-55ae-230c-26db2d0c9e1a,Caroline Kent,0.0
01a45605-9f9a-8519-99bd-08b98bfc70ed,LendFoundry,0.0
01a48508-622b-4ab6-bc12-9d1d2ee5d0c2,University College London (UCL),0.0
01a49eb4-e73f-07bb-c12a-ec4de9795b28,Government of the Republic of Rwanda,0.4
01a8222e-0b84-a5d8-3d9f-73e51242d129,Twelve31 Ventures,0.0
01a8982e-18d2-4f49-db8a-c6ef9b7c39b9,Black Bay Energy Capital,0.0
01aa3614-51c1-5ef7-5c25-2946d44a1884,Broadband Capital Investments,0.1111111111111111
01ab60e5-2a62-296d-1d56-e77eb6aad0a1,Rob Roy,0.5
01abccaf-3b89-2e35-3a65-15d1c42fa2da,"Isla Bahia Ventures, LLC",0.14285714285714285
01ac8941-f877-4622-4df7-a5a6ec02c4fb,QIWI,0.0
01ad1ea5-a737-6ae3-8f7f-78bcddaecd87,Isaac Shalom,0.25
01ada6d2-4349-4fc4-92c1-48043011b871,Jintuo Capital,0.5
01ae0448-523d-4f47-aa82-6ca6ad1f9ae9,Shangyuan Capital,0.0
01ae8ca6-8c6d-2b1e-f229-bb42a03ae7ca,University of Pennsylvania Graduate School of Education (GSE),0.2
01b01f89-f706-dbef-de7f-c49c2a7cc9c3,Venture Angels,0.0
01b03e13-27c0-45a7-bf37-66144266baee,Adam Parusel,0.3333333333333333
01b04c44-eee4-1907-c72d-20dd581eb791,CV Ventures,0.0
01b3d3dc-0e5e-ef1b-7ef2-19c8c0e7da6b,Jim Corman,0.3333333333333333
01b5a6ba-2a58-b01d-789f-93e093dfd353,Tom O'Connell,0.25
01b6e447-6857-2030-78b8-da995295b26d,Mike Murphy,0.5
01b710bd-3eee-7582-34f3-230f82089d58,Capital Nuts Investment Management Ltd,0.12333333333333334
01b78c00-b6e2-7cbc-8286-8d14d09d441e,OrbiMed,0.10984848484848485
01b7f3ef-de46-872a-62c2-07fd67f1e0ed,Story Ventures,0.05555555555555555
01b80608-df13-41d2-9907-29978026a689,Baltic Sandbox,0.0
01b8ac90-f4c6-f586-71fe-d5e857549f55,Daniel Zumino,0.20833333333333331
01b94b12-be8d-081b-e7c4-504eaaa27ca1,Erin Dames,0.125
01b96c48-3acc-4430-d922-8aa63ff1575e,MicroVision,0.3333333333333333
01babd73-3515-47bf-8f56-5eba0597fe98,Jonathan Zweig,0.1773809523809524
01bc337c-d194-4950-8ba7-46e389204945,Aleksan Buyuk Kurt,0.2857142857142857
01bc9c2d-c055-43b4-aac4-bf175efb31b2,Christian Cadeo,0.0
01bd18e2-0990-4af0-89c5-6e1bf5974583,Central,0.0
01c04deb-18a8-3fde-142b-dbd80d56ead1,WeKanCode,0.10317460317460318
01c16497-df05-4ea0-b8e4-b32fd2661d62,Charity Trust,0.0
01c16ede-21b7-b9ab-94df-27befe2c0db9,Hayfin Capital Management,0.0
01c25aa3-2991-b783-ef63-6cda79225b3f,Russell Fine,0.0
01c414c0-618f-64f0-c3ab-3ce70462f74d,Irv Weintraub,0.5
01c545cd-15bc-419c-9e52-f9a9580025aa,Cotton Research and Development Corporation (CRDC),0.25
01c59b4d-9dda-962d-f08d-593e6b31db7d,Audacia,0.21825396825396823
01c6e36a-79ec-4d9e-9fc0-40d47b6e6660,Commercial Capital LLC,0.0
01c7ba0e-065c-b358-a3b3-7df2f7df3c02,Orrick,0.0
01caf235-135f-cdf4-1597-3fbf74dfa3c7,William Miller,0.3333333333333333
01cb7d53-4822-b63f-55a5-a02cb2281eb9,New Science Ventures,0.20520833333333333
01cdfb22-5041-ae04-c475-82143ee6e709,Abingworth,0.11742424242424243
01cf8b32-e111-2f2e-6a9e-73e7921de481,Bikky Khosla,0.17777777777777778
01d13742-6e2e-4b5f-bac4-9aa11a8179b1,Upper Canada Equity Fund,0.3333333333333333
01d1b29e-ddfe-8fa9-6513-63d01a5315c4,EB5 Life Sciences,0.0
01d1f463-10fd-ee4f-25fe-a34cf93dad8b,Chris Neumann,0.3333333333333333
01d47f45-f081-4122-bd89-332bf9264cf7,Steve Sargent,0.2
01d5d087-ef10-9f68-86f8-db45d359ea6b,Unger Group,0.4444444444444444
01d6601b-b622-c4e8-aa52-49abbee96a37,New Mountain Finance Corporation,0.5
01d6cb75-3ffa-0593-eb71-9f7aad5086a0,Edipresse Media,0.0
01d887c4-03a5-0c13-ee92-bb685692e8c6,Adam Smith,0.29
01d974ec-921f-506f-d721-094d86bc8056,Cato Sælid,0.2
01d9997a-0f68-e86d-80f2-dc2fd9c686f7,KES 7 Capital,0.0
01d9a2f5-d5d7-824f-b9db-b36d9422e078,Stone Investments,0.6666666666666666
01da7d89-1e24-fd11-6f15-0c14b1c8548e,Arvind Uppal,0.0
01dab170-4788-4bfc-93d9-1e7d313a2500,Mitutoyo Corporation,0.4
01dbb2f4-a9de-4e2d-aaa9-355c220b62dc,Jean-Marc Toussaint,0.3333333333333333
01dbd03d-52e2-81b1-9bdd-d7a452d4c0c4,Longbow Capital,0.15277777777777776
01dfa30d-fa31-6ca2-6734-d36758b8c26c,Diego Mussio Zanotta,0.2857142857142857
01dfd8a5-a3f9-b5cf-acb7-f60132b0ce90,Henry Demone,0.16666666666666666
01dffd0f-aedc-a233-1d43-c68b52955372,Noam Lovinsky,0.25
01e00179-026f-0725-2530-fb93e449587d,Village Capital,0.11417748917748917
01e0e5f2-b61d-461c-b24b-f0c9d31a8aa2,Meaningful Ventures,0.0
01e19499-98e2-456b-a7f0-51c418e1dcbb,Uniland Private Equity Funds Management,0.0
01e252e0-b656-b399-e28e-cb9659295c1b,Startup Capital Ventures,0.1445054945054945
01e2fe56-f24e-3b7b-9ad4-e8476ec7cbad,Henrique Dubugras,0.5
01e372ff-311e-b975-4a58-0fe9d565ad51,SocialCapital,0.0
01e38b8e-468c-4832-b38b-5c60d9989dc4,Erwin Hosono,0.14285714285714285
01e3f3da-cd30-dcc0-3d46-bb77ffa8ce8a,CAR Inc.,0.0
01e434d6-086a-43e1-c9ea-b327de1cd57d,EXOR N.V.,0.0
01e48f42-81a5-be31-65f4-aaf34c755bcc,Fanap,0.0
01e4a9f6-ef4c-d4c5-9ef9-27012c15171a,Savour Ventures,0.0
01e502e2-3ef3-d00d-9ee8-06162e231849,Equipsuper,0.0
01e50eef-2664-7179-1d1f-9bd552988e01,ARC Financial,0.03333333333333333
01e6c0e2-7ade-7764-6c1a-868f39b88444,Mitsui & Co,0.12976190476190477
01e855a5-5df8-28e1-063b-66c803fece01,Ali Niknam,0.0
01e8614a-c48d-0892-f239-e51023c1199e,Innovation & Investment Fund Gelderland,0.0
01e9038d-f645-41f0-8f51-17c31a697e2d,Emerisque Brands,0.0
01e99b0c-49b2-49ef-9b3c-70e451c84131,Go-Ventures,0.05
01e9ec0c-d6f4-c5b7-b885-fda11c7f945f,Delta-v Capital,0.14891774891774892
01ead4ea-4aa7-3ddb-6a60-a23f2382a5ff,CureDuchenne Ventures,0.0
01eb04d7-5502-20f8-e18e-1fc5abd492e8,CVSHealth,0.1607142857142857
01ede65e-4bba-8e53-bef1-fe3732c1c930,Alan Hartman,0.0
01ee1120-12a9-89b7-5d97-426857dd6cb4,Philippe Vigneau,0.5
01eea33f-44db-ba45-7a03-0cd7986cbbe1,Marcy Carsey,0.3333333333333333
01f03bb3-3bb2-d470-6ba8-81ed2ff7b4b5,Equity Dynamics,0.4666666666666667
01f4589c-1382-c6a1-7ec2-60c28778bd8b,Mark Gorenberg,0.18333333333333335
01f480fc-4de8-7685-4453-64741076eeb6,FMHC Corporation,0.5
01f5d856-6a4d-b785-36ae-c3e75499d2b2,Mike Pearson,0.0
01f671c5-7ba9-5242-0ed6-66c66480c52b,New York Community Investment Company,0.375
01f8237d-b5dc-7879-dbba-e9c9e607dea2,Foley Ventures,0.10222222222222221
01f948e4-7e96-042b-2a40-eaab3fa70b9f,Anchorage Angels,0.5
01fa0f62-3991-e7f5-6a70-298263077afc,Christian Oestlien,0.0
01fa5da9-8b4a-6a3b-06be-6fce7ea8227a,Olli Pohjanvirta,0.3333333333333333
01fbbbb2-7db3-8f75-bb1e-b3017d88833c,SAM Private Equity,0.15476190476190474
01fcb3dc-e699-2079-9e26-4fa67dc819a9,Pacific Northwest National Laboratory,0.0
01fd5763-1bc8-4249-982e-5562ec00b7b5,Gregg Larson,0.0
01fde471-1847-413a-8a7a-67e7aec770ce,Pavel Nazariyan,0.125
01fe73f6-4a06-4b69-8db9-219b5c647052,Super Brain Fund,0.0
01ff5450-0bf3-3dae-7100-b2f2de73d4d8,Venture Academy,0.3333333333333333
0200d07a-c90a-a088-8486-bbf1e1b95e33,Quintillion media,0.25
02018a78-03da-70b4-3fad-8f77658687aa,Farm Capital Africa,0.6666666666666666
0201d6cd-97e3-6220-f614-3592eb355c79,Burkhard Binder,0.0
02024869-a4b6-4981-a8be-65d6f4be593e,ItalGlobal Partners,0.3333333333333333
0202e2a3-6b6c-4d6b-c3db-a9a500f75c3d,DG Incubation,0.0841991341991342
0202fc06-492e-b884-f0b1-60423e641363,Day One Capital,0.02380952380952381
02031fde-1e5f-50fd-735a-56b9aaa84655,Bowne & Co,0.5
0203d49a-9c8b-4c5e-a1be-f19e375cc72a,Sachin Oswal,0.0
0205f7cf-67ad-4ff0-4d43-7417e7e139bd,Samara Capital,0.25
0207350f-3c70-47ef-b42f-4905724aaef3,David Fisher,0.3333333333333333
0208e819-1d65-8062-05e7-2c85587e4ae7,Ancelmo Lopes,0.0
02090035-4b89-4996-9cec-b0ee49d9a552,FW Ventures,0.0
02094166-02bb-d9d6-8fee-e5ca71ec38b7,Yoky Matsuoka,0.3333333333333333
020a4436-9048-cc62-8c9e-11fb4b2dc995,Small Business Innovation Research,0.06944444444444443
020c7c27-b261-938b-1667-57845a5a61e5,Waisbein Fund,0.4
020db24d-9942-6ab7-e496-f06cbc289bac,Circular 331,0.0
020e324a-d637-4f64-a335-3a9c2c19ffd2,Power Americas Minerals,0.25
020e3ca2-a5dd-48ef-aae0-2f8708451f63,Li Kanglin,0.0
020e6b56-8dab-4213-89a4-2f0cd89c23ed,Tycoon Capital,0.2
020f458b-163d-8020-c43f-a577332b272c,True Digital Media Platform,0.0
0211927a-bc0f-a1a6-1555-9e895e392905,Resonant Venture Partners,0.07936507936507936
02124394-80e3-2609-028b-0852209476fe,Surya Semesta Internusa,0.0
02129129-5a1e-4903-a568-063ab8f43d8b,Handnice Capital,0.0
0214ab61-d264-b690-52f3-ad1a861aa999,Lisa Shields,0.1111111111111111
0215dcfc-aa09-742c-6e12-b53146ae17d2,Alara Capital,0.2785714285714286
02186b5b-526d-9ae9-57c7-77c36c216a29,Deutsche Post,0.38888888888888884
021bac8a-7407-6d96-c35c-832296d25345,Sayegh Group,0.2
021c0d88-9ecc-e7cf-9744-1603a903f2bf,Banco Popolare,0.0
021c57bd-4021-4caa-a868-0007c5560f42,Saumya Meattle,0.25
021ce175-0374-48ff-a32d-60a32d9396d4,Fishtech Group,0.0
021efa56-c12b-99d4-9925-e34b8a9e2b71,Cesc Fabregas,0.0
02200523-d1fe-4c96-acd3-59305fa5bc53,Cool Initiatives,0.1
02216e4e-e050-7651-5bd3-a913cd39ed3b,James Moran,0.0
02238942-d00d-1d28-dd34-c1c5e4e6828c,Bud Biswas,0.16666666666666666
0223e6b9-ae6b-4a5d-bd03-925012bcd281,Hyperspace Capital,0.2
022417b5-4980-6c54-0f3c-6736bbbb1a5e,Spotify,0.041666666666666664
02245071-cf54-4483-9825-02a2a73d3972,Office of Juvenile Justice and Delinquency Prevention (OJJDP),0.0
02246c71-792b-b6ed-0905-820a94aee8ea,Alkarim Nasser,0.0
022575d2-5e26-e81b-39f7-1d73b639057d,Victor Gao,0.0
0226dc54-45a7-7958-d9a2-d69731713876,Haute-Savoie Demain,0.5
02271a74-4602-a847-f068-8d71268e9e2c,BMJP,0.5
02287669-4431-86a4-f0a2-88bcf75f78a9,Theofilos Vasileiadis,0.25
022890a5-4a08-809f-1a19-67801dad03d5,Ag Ventures Alliance,0.0
0228cd58-24d7-cdf8-0426-6e181859e270,Lithia Motors,0.2
0229960f-ea43-aca2-48e0-c17f171831dd,Echelon Ventures,0.25
022bddcc-e01a-a6de-91e9-b93cfcc5a9ee,Box,0.0
022c64ae-7169-0a86-24e9-aeb3cb8227a0,Heartland Farms,0.5
022e8532-1ae1-e490-f0a0-1b56d6d7d939,4SC,0.0
02312f31-a7da-2130-f301-bbbd6561b6d5,Wellington Financial,0.23769841269841271
0231c73e-5fbd-4aae-a00e-649986e21fe0,Safe & Rich Venture Capital,0.0
0231c8f5-6bee-33da-875f-64e07a3cdd79,James White,0.0
0231dfde-c081-9986-49d9-2f68754f8493,Dieter Aranda,0.3333333333333333
02322884-f47f-4e26-959b-e7d7da60cef2,Advantage Capital Agribusiness Partners,0.16666666666666666
02324145-7e47-149f-c7b9-0e0c7c844ad9,Mark Chou,0.0
02325cea-62bc-596d-79d8-364541003bef,Drew Houston,0.17037037037037037
02333398-1246-25f5-94ef-ecd47d26429c,Aksel Lund Svindal,0.5
02337080-a94e-1fa4-4fb4-31b956b4792d,Uprising Ventures,0.07348484848484849
0233d064-b2d8-4f69-a330-674d242a5b54,Minnesota Zoo Hanifl Family Wild Woods,0.0
02346cd6-3b64-09c3-1238-0ef9267b35fb,Eric Aroesty,0.14285714285714285
02348823-fd07-5c33-8c55-89b459b4b501,Eureka Forbes,0.0
02356460-bdde-0ece-2d2f-9e110f2c26e7,"Hudson Morgan Investments, LLC. 2016",0.25
0236e9c0-28a6-830c-f476-a573503e01c9,James dyson,0.25
02373f52-a694-6f85-9b82-18219b1757e4,Birla Sun Life Insurance,0.11458333333333333
0237a261-f846-2754-f9e9-6b494cc475c6,Leslie Silverglide,0.0
0239186b-29b5-e056-e903-96000617d90f,Swiss Aero Prod ltd,0.0
02399fc8-2358-cc41-7228-a32bb0cd7f19,The Next Web,0.3333333333333333
023a656c-44ed-227f-b1f6-c7b866224015,Phystech Ventures,0.073005698005698
023c117e-4dbe-4c41-9091-37c5f4e11cc6,Jeff Berding,0.0
023c2315-58f2-9e3c-5fff-7e28eaccbfbb,Lumis Partners,0.09523809523809523
023d0641-04b6-4885-af07-441c5e755def,Wyre Capital,0.26666666666666666
023ddf3d-cc3c-4f22-87a6-6eb085f15405,Jon Schappert,0.16666666666666666
023f55ba-2e83-b9ad-e31a-c4403365692e,Mark Friedman,0.0
024029e2-c7c5-3528-6cfe-13ae706381a1,Quantum Fuel Systems Technologies Worldwide,0.0
024106f1-33bb-3ae2-d755-3eb5085f84a5,Philip Bassett,0.0
0243596d-f7c5-636e-835d-223fc7c34385,Fabian Hielte,0.16666666666666666
02448d46-658f-692d-b506-67b1730e59a3,Emery Capital,0.13888888888888887
02449ebe-b919-cc6b-5b4a-075cc1bfcc8f,Jaws Ventures,0.12053571428571427
0244a210-2e82-4091-873b-f745ad2d8fc0,Paavo Kettunen,0.0
0244c4c0-1675-4624-c321-f36e4547efe1,Josh Silverman,0.20039682539682538
0245652c-6d46-b679-aaf2-57893cc4b815,KSP investment fund,0.0
0245e65a-6090-eb7a-1813-dd3cb4b8dcfa,Wang-yu Lee‎,0.5
0246a171-6b70-0ec2-e3a5-67648f5e9e73,Hongfu Group,0.0
02494161-c6f1-41d9-a337-0b2c4fadc0e6,Ravikanth Reddy,0.5
024a6a8a-97e5-6774-9470-dea1f0471216,John Fontein,0.1
024a7362-0a80-8f9d-582d-d3bd5ba129de,3311 Productions,0.0
024ac468-43f4-4060-abf6-ec6b2a11c29d,Partners Bank of California,0.0
024bf58c-6c23-727e-c510-e18f5e26b759,Direct Selling Capital,0.0
024da6d7-f538-89bd-adb8-5e2b38b5dfbe,Sarah Smith,0.0
024fd5cc-ba97-3974-0947-74be0f7714ca,Wisdom Trust Capital,0.3333333333333333
02509601-922f-08ce-0104-ee5a903a79c6,Anthony Eskinazi,0.2
0250f169-bb2d-4741-aad5-09b9d65b93e1,Hlayisani Growth Fund,0.25
0251361c-881d-5614-d365-eeb9c1e2bc01,Primark Corporation,0.0
0251c0ee-5f83-3bf0-6c16-ee651bf0f00d,Larry Bouts,0.5
025265c1-c174-f23f-736c-4466e1133daa,Atul Goel,0.2333333333333333
0252dcbe-03dc-44b4-a173-83c82ddb4a92,International Anesthesia Research Society,0.3333333333333333
0253f1a6-fa3e-4975-80b3-1a0eb8713ce9,Stage 2 Capital,0.0909090909090909
02574b5d-6b78-adca-3746-8072c2805e87,Raymie Stata,0.3333333333333333
02576c03-b616-c59e-297c-4d7f3bf18d39,La Famiglia,0.04
0257ddf8-e3d0-7e13-55f3-c3b1b7de5696,Anand Jagannathan,0.3333333333333333
02595cd2-274f-00df-cdd0-33b3661994fa,International Life Sciences Institute Research Foundation,0.3333333333333333
025b42c5-078c-cec6-dab8-af66becca83d,Startupbootcamp Energy Australia,0.0
025b7589-2ad6-4508-8b28-f8915462aef5,Channel Mark Investments,0.5
025b93ce-d000-4b9b-81fc-ff317af7b496,Megan Rapinoe,0.14285714285714285
025c6083-5e16-268a-2590-8e8141171b1f,Gmul,0.0
025c7a60-c56a-47b0-ac78-3b178661ddb7,Pond Ventures,0.2752886002886003
025f09e0-e389-1ec4-d0a7-00f9ccdcfddc,LMJ Holdings,0.2
025f6277-f97d-4484-93a0-876bcb62dce4,National Institute of Deafness & Communications Disorders (NIDCD),0.0
0264b2e8-9194-4f95-8f04-d7ec1ad4b67c,Lumipol Holding,0.25
0265bbf0-7900-247c-6eb2-e058d34d5b9b,Brenda Irwin,0.0
0267ee92-6d3c-595c-8a4a-6bf10ba6c7d7,GreenCentre Canada,0.0
02689faa-f34e-2caa-c348-8f9385120505,Rivington Capital Partners,0.0
0268c659-816e-00aa-2bc8-8f7b9fa5f86c,Gimv,0.1327226345083488
026a5a8f-d5ba-4a23-93e2-7f0eadb275c7,Rob Santos,0.25
026b396c-e7ed-5c9c-0e4f-f7918960628d,World Online,0.6666666666666666
026c876b-f47d-8e87-5d87-007b3fb8661c,Bob Romney,0.4
026d4b84-51a4-127e-7728-5df7a95537ee,Claudio Bonci,0.3333333333333333
026e160e-b1b3-ec7b-c0b8-0f516963ec23,Integra Holdings,0.0
026eb589-7fc9-457a-a244-114c3ab85faa,Biothom,0.0
026f0657-d594-2ed8-7fe2-6c5909f94ffb,Altheus Limited,0.0
026fea09-e99f-4f89-a526-86c39bea1265,KIBOW,0.0
0270579a-aa77-a458-a572-e95da303b608,LHV Ventures,0.0
0271f915-d410-19ef-0311-0649cd1a7a7f,CR&P Holding,0.0
02729e96-1867-b9e2-fb52-bc50ff6629bb,PPG Industries,0.25
027329f2-5545-4c28-b42b-6924226e5eb7,Dingxiang Capital,0.08333333333333333
0273afd7-47a6-36b2-f0fc-1734951bea87,Inventec Corp.,0.5833333333333333
02750089-4986-4974-963a-320639f27e29,Octava Foundation,0.0
027611e3-50c6-a4e8-4c90-5bbd5e41cba3,TCP Capital,0.3333333333333333
0279500a-1595-1020-3bc6-e566357cbdb0,Institut Mines-Telecom,0.25
0279970b-3ea3-c935-0349-9adb55088724,Invitation Homes,0.0
027cf954-bab5-9e3e-81fa-37fc6b869743,Bud Colligan,0.3055555555555555
027d36e0-9e0a-7ea4-fef9-582959ba1c7c,Otto Group,0.0
027e48f9-436f-44d3-a355-dc3d9d5a3daf,Ross Wightman,0.2
027e97e9-e4cd-4f02-ec21-f18b9ed25059,John Eaves,0.25
0280114b-82ce-4d3d-bd50-6d61791b4769,UB Ventures,0.3333333333333333
02811e2f-4b1f-fd54-1c98-1e412cb13f92,Irrus Investments,0.05555555555555555
0281c86f-64b3-b680-f49a-4870ff8b19bf,Abhishek Pandey,0.2
0281fc1c-4e0b-eefe-7407-a55a96d22828,M5Invest Partners,0.2222222222222222
02825db9-c0b6-02a9-9ec9-02a8e43bb5ab,Tim Drane,0.0
02843de4-7c24-31e0-0bdc-db66604a6af1,United States African Development Foundation,0.2
0284628a-b425-44a2-98eb-14fc791faa41,Seneca Partners,0.10707070707070705
02846460-268b-442e-bb82-cacbe6513535,Dongzhao Shanghai Group,0.0
0285f6e4-eff6-a7fc-7435-6205bc1ff709,Ido Yablonka,0.3333333333333333
